Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelURIInstanceTest,testEmptyOptionValueParamWithAnd,12,2,0,184,1,com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance,com.github.cameltooling.lsp.internal.instancemodel.OptionParamKeyURIInstance; com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelURIInstanceTest,testEmptyOptionValueParamWithAndForJava,12,2,0,197,1,com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance,com.github.cameltooling.lsp.internal.instancemodel.OptionParamKeyURIInstance; com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelURIInstanceTest,checkDelayParameter,8,1,1,210,0,com.github.cameltooling.lsp.internal.instancemodel.CamelUriElementInstance,com.github.cameltooling.lsp.internal.instancemodel.CamelUriElementInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamURIInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamKeyURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelURIInstanceTest,testEmptyOptionValueParamWithEqual,12,1,0,219,1,com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance,com.github.cameltooling.lsp.internal.instancemodel.CamelUriElementInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamURIInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamKeyURIInstance; com.github.cameltooling.lsp.internal.instancemodel.CamelURIInstance; com.github.cameltooling.lsp.internal.instancemodel.OptionParamValueURIInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,CamelComponentNamePropertyInstance,4,1,2,42,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getLine,3,1,0,48,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getStartPositionInLine,3,1,0,53,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getEndPositionInLine,3,1,0,58,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getName,3,1,0,63,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getCompletions,5,1,2,67,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,getHover,16,4,1,73,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,CamelComponentParameterPropertyInstance,5,1,3,45,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getLine,3,1,0,52,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getStartPositionInLine,3,1,0,57,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getEndPositionInLine,3,1,0,62,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getCompletions,5,1,2,67,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getProperty,3,1,0,74,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,getHover,19,5,1,78,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,findComponentOptionModel,8,2,1,97,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance; com.github.cameltooling.lsp.internal.catalog.model.ComponentModel; com.github.cameltooling.lsp.internal.catalog.util.StringUtils
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentParameterPropertyInstance,shouldUseDashedCase,3,1,0,106,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,CamelComponentPropertyKey,12,2,2,43,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,isInRange,3,1,1,55,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getCompletions,12,3,2,60,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,isInside,3,1,2,71,0,com.github.cameltooling.lsp.internal.instancemodel.ILineRangeDefineable,com.github.cameltooling.lsp.internal.instancemodel.ILineRangeDefineable
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getStartPositionInLine,3,1,0,77,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getComponentId,3,1,0,82,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getComponentProperty,3,1,0,86,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getLine,3,1,0,90,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getEndPositionInLine,3,1,0,95,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getCamelPropertyKeyInstance,3,1,0,100,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,getHover,12,3,2,104,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentPropertyKey; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentNamePropertyInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelComponentParameterPropertyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentPropertyKey,shouldUseDashedCase,3,1,0,115,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,CamelGroupPropertyKey,11,2,2,50,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,getLine,3,1,0,61,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,getStartPositionInLine,3,1,0,66,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,getEndPositionInLine,3,1,0,71,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,isInRange,3,1,1,76,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,getHover,20,5,2,81,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,findFirstOption,3,1,2,101,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,isInGroupAttribute,3,1,1,107,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,getCompletions,17,3,2,111,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelGroupPropertyKey
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,retrieveCamelMainCompletions,16,2,2,127,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelGroupPropertyKey,shouldUseDashedCase,3,1,0,144,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,CamelPropertyEntryInstance,18,2,3,48,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getCompletions,8,2,4,66,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyValueInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,isOnPropertyKey,3,1,1,74,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getCamelPropertyKeyInstance,3,1,0,78,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getCamelPropertyValueInstance,3,1,0,82,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getLine,3,1,0,86,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getStartPositionInLine,3,1,0,90,0,,
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getEndPositionInLine,3,1,0,95,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelPropertyEntryInstance,getHover,8,2,3,100,0,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyKeyInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyEntryInstance; com.github.cameltooling.lsp.internal.instancemodel.propertiesfile.CamelPropertyValueInstance
